facility_id,facility_name,crowd_level,conditions,n_conditions,risk_score,risk_level,risk_icon,p_emergency,p_sev_경증,p_sev_중등증,p_sev_중증,staff,equipment,actions,escalation,fac_note
F02,오토캠핑장B,보통,강풍|우천|폭염|피크타임,4,0.2103,위험,🔴,0.1058,0.0075,0.0136,0.9789,대응팀장 1명 + 응급처치 요원 2명 이상,"AED, 들것, 응급의약품, 무전기, 안전펜스","응급 대응팀 즉시 현장 파견 | 응급 장비 준비 (AED, 들것, 응급의약품 키트) | 방문객 안전구역 유도 및 해당 시설 일시 폐쇄 검토 | 119 사전 연락 및 대기 지시 | 관리자·시설장 즉시 보고 | [폭염] 그늘·음용수 추가 배치, 열사병 집중 모니터링, 피크타임 야외 자제 권고 | [우천] 미끄러짐 주의 안내, 낙뢰 위험 시설 대피, 우천 장비 점검 | [강풍] 낙하물 위험 구역 통제, 야외 구조물·천막 긴급 점검",P(중증) > 0.30 → 119 즉시 출동 요청 / 의식 불명 → 헬기 이송 검토,야영장 — 장기 체류자 탈수·열사병 위험
F02,오토캠핑장B,보통,야간|우천|폭염|피크타임,4,0.2056,위험,🔴,0.1058,0.0656,0.0093,0.9251,대응팀장 1명 + 응급처치 요원 2명 이상,"AED, 들것, 응급의약품, 무전기, 안전펜스","응급 대응팀 즉시 현장 파견 | 응급 장비 준비 (AED, 들것, 응급의약품 키트) | 방문객 안전구역 유도 및 해당 시설 일시 폐쇄 검토 | 119 사전 연락 및 대기 지시 | 관리자·시설장 즉시 보고 | [폭염] 그늘·음용수 추가 배치, 열사병 집중 모니터링, 피크타임 야외 자제 권고 | [우천] 미끄러짐 주의 안내, 낙뢰 위험 시설 대피, 우천 장비 점검 | [야간] 조명 확보 및 시야 불량 구역 안전선 설치, 야간 순찰 강화",P(중증) > 0.30 → 119 즉시 출동 요청 / 의식 불명 → 헬기 이송 검토,야영장 — 장기 체류자 탈수·열사병 위험
F02,오토캠핑장B,보통,강풍|야간|폭염|한파,4,0.16,위험,🔴,0.1058,0.5392,0.1131,0.3477,대응팀장 1명 + 응급처치 요원 2명 이상,"AED, 들것, 응급의약품, 무전기, 안전펜스","응급 대응팀 즉시 현장 파견 | 응급 장비 준비 (AED, 들것, 응급의약품 키트) | 방문객 안전구역 유도 및 해당 시설 일시 폐쇄 검토 | 119 사전 연락 및 대기 지시 | 관리자·시설장 즉시 보고 | [폭염] 그늘·음용수 추가 배치, 열사병 집중 모니터링, 피크타임 야외 자제 권고 | [한파] 저체온증 위험 모니터링, 실내 대피 공간 운영, 동상 응급처치 키트 배치 | [강풍] 낙하물 위험 구역 통제, 야외 구조물·천막 긴급 점검 | [야간] 조명 확보 및 시야 불량 구역 안전선 설치, 야간 순찰 강화",P(중증) > 0.30 → 119 즉시 출동 요청 / 의식 불명 → 헬기 이송 검토,야영장 — 장기 체류자 탈수·열사병 위험
F02,오토캠핑장B,보통,강풍|폭염|피크타임|한파,4,0.187,위험,🔴,0.1058,0.148,0.2284,0.6236,대응팀장 1명 + 응급처치 요원 2명 이상,"AED, 들것, 응급의약품, 무전기, 안전펜스","응급 대응팀 즉시 현장 파견 | 응급 장비 준비 (AED, 들것, 응급의약품 키트) | 방문객 안전구역 유도 및 해당 시설 일시 폐쇄 검토 | 119 사전 연락 및 대기 지시 | 관리자·시설장 즉시 보고 | [폭염] 그늘·음용수 추가 배치, 열사병 집중 모니터링, 피크타임 야외 자제 권고 | [한파] 저체온증 위험 모니터링, 실내 대피 공간 운영, 동상 응급처치 키트 배치 | [강풍] 낙하물 위험 구역 통제, 야외 구조물·천막 긴급 점검",P(중증) > 0.30 → 119 즉시 출동 요청 / 의식 불명 → 헬기 이송 검토,야영장 — 장기 체류자 탈수·열사병 위험
F02,오토캠핑장B,보통,야간|폭염|피크타임|한파,4,0.16,위험,🔴,0.1058,0.5392,0.1131,0.3477,대응팀장 1명 + 응급처치 요원 2명 이상,"AED, 들것, 응급의약품, 무전기, 안전펜스","응급 대응팀 즉시 현장 파견 | 응급 장비 준비 (AED, 들것, 응급의약품 키트) | 방문객 안전구역 유도 및 해당 시설 일시 폐쇄 검토 | 119 사전 연락 및 대기 지시 | 관리자·시설장 즉시 보고 | [폭염] 그늘·음용수 추가 배치, 열사병 집중 모니터링, 피크타임 야외 자제 권고 | [한파] 저체온증 위험 모니터링, 실내 대피 공간 운영, 동상 응급처치 키트 배치 | [야간] 조명 확보 및 시야 불량 구역 안전선 설치, 야간 순찰 강화",P(중증) > 0.30 → 119 즉시 출동 요청 / 의식 불명 → 헬기 이송 검토,야영장 — 장기 체류자 탈수·열사병 위험
F02,오토캠핑장B,보통,강풍|야간|폭염|피크타임,4,0.16,위험,🔴,0.1058,0.5392,0.1131,0.3477,대응팀장 1명 + 응급처치 요원 2명 이상,"AED, 들것, 응급의약품, 무전기, 안전펜스","응급 대응팀 즉시 현장 파견 | 응급 장비 준비 (AED, 들것, 응급의약품 키트) | 방문객 안전구역 유도 및 해당 시설 일시 폐쇄 검토 | 119 사전 연락 및 대기 지시 | 관리자·시설장 즉시 보고 | [폭염] 그늘·음용수 추가 배치, 열사병 집중 모니터링, 피크타임 야외 자제 권고 | [강풍] 낙하물 위험 구역 통제, 야외 구조물·천막 긴급 점검 | [야간] 조명 확보 및 시야 불량 구역 안전선 설치, 야간 순찰 강화",P(중증) > 0.30 → 119 즉시 출동 요청 / 의식 불명 → 헬기 이송 검토,야영장 — 장기 체류자 탈수·열사병 위험
F02,오토캠핑장B,보통,강풍|야간|우천|한파,4,0.1098,주의,🟡,0.0606,0.1331,0.1652,0.7017,예방 모니터 1명 + 대기 요원 1명,"구급함, 무전기, 음용수, 그늘막","예방 순찰 30분 간격 강화 | 응급 대응 장비 위치·작동 상태 점검 | 고위험 방문객 (노약자·어린이·임산부) 적극 모니터링 | 기상 변화·밀도 실시간 확인 | 대기 인력 현장 근접 배치 | [우천] 미끄러짐 주의 안내, 낙뢰 위험 시설 대피, 우천 장비 점검 | [한파] 저체온증 위험 모니터링, 실내 대피 공간 운영, 동상 응급처치 키트 배치 | [강풍] 낙하물 위험 구역 통제, 야외 구조물·천막 긴급 점검 | [야간] 조명 확보 및 시야 불량 구역 안전선 설치, 야간 순찰 강화",이상 징후(쓰러짐·발열·외상) 발견 즉시 위험 단계 상향,야영장 — 장기 체류자 탈수·열사병 위험
F02,오토캠핑장B,보통,강풍|우천|피크타임|한파,4,0.1173,주의,🟡,0.0606,0.0268,0.0863,0.8869,예방 모니터 1명 + 대기 요원 1명,"구급함, 무전기, 음용수, 그늘막","예방 순찰 30분 간격 강화 | 응급 대응 장비 위치·작동 상태 점검 | 고위험 방문객 (노약자·어린이·임산부) 적극 모니터링 | 기상 변화·밀도 실시간 확인 | 대기 인력 현장 근접 배치 | [우천] 미끄러짐 주의 안내, 낙뢰 위험 시설 대피, 우천 장비 점검 | [한파] 저체온증 위험 모니터링, 실내 대피 공간 운영, 동상 응급처치 키트 배치 | [강풍] 낙하물 위험 구역 통제, 야외 구조물·천막 긴급 점검",이상 징후(쓰러짐·발열·외상) 발견 즉시 위험 단계 상향,야영장 — 장기 체류자 탈수·열사병 위험
F02,오토캠핑장B,보통,야간|우천|피크타임|한파,4,0.1098,주의,🟡,0.0606,0.1331,0.1652,0.7017,예방 모니터 1명 + 대기 요원 1명,"구급함, 무전기, 음용수, 그늘막","예방 순찰 30분 간격 강화 | 응급 대응 장비 위치·작동 상태 점검 | 고위험 방문객 (노약자·어린이·임산부) 적극 모니터링 | 기상 변화·밀도 실시간 확인 | 대기 인력 현장 근접 배치 | [우천] 미끄러짐 주의 안내, 낙뢰 위험 시설 대피, 우천 장비 점검 | [한파] 저체온증 위험 모니터링, 실내 대피 공간 운영, 동상 응급처치 키트 배치 | [야간] 조명 확보 및 시야 불량 구역 안전선 설치, 야간 순찰 강화",이상 징후(쓰러짐·발열·외상) 발견 즉시 위험 단계 상향,야영장 — 장기 체류자 탈수·열사병 위험
F02,오토캠핑장B,보통,강풍|야간|우천|피크타임,4,0.0941,주의,🟡,0.0606,0.2885,0.4331,0.2785,예방 모니터 1명 + 대기 요원 1명,"구급함, 무전기, 음용수, 그늘막","예방 순찰 30분 간격 강화 | 응급 대응 장비 위치·작동 상태 점검 | 고위험 방문객 (노약자·어린이·임산부) 적극 모니터링 | 기상 변화·밀도 실시간 확인 | 대기 인력 현장 근접 배치 | [우천] 미끄러짐 주의 안내, 낙뢰 위험 시설 대피, 우천 장비 점검 | [강풍] 낙하물 위험 구역 통제, 야외 구조물·천막 긴급 점검 | [야간] 조명 확보 및 시야 불량 구역 안전선 설치, 야간 순찰 강화",이상 징후(쓰러짐·발열·외상) 발견 즉시 위험 단계 상향,야영장 — 장기 체류자 탈수·열사병 위험
F02,오토캠핑장B,보통,강풍|야간|피크타임|한파,4,0.0495,관찰,🔵,0.0336,0.3192,0.5401,0.1406,순찰 요원 1명,"구급함, 무전기","일반 안전 순찰 60분 간격 유지 | 기상특보·예보 확인 | 방문객 밀도 추이 모니터링 | 비상 연락망 점검 | [한파] 저체온증 위험 모니터링, 실내 대피 공간 운영, 동상 응급처치 키트 배치 | [강풍] 낙하물 위험 구역 통제, 야외 구조물·천막 긴급 점검 | [야간] 조명 확보 및 시야 불량 구역 안전선 설치, 야간 순찰 강화",기상특보 발령 또는 밀도 > 0.6 시 주의 단계 상향,야영장 — 장기 체류자 탈수·열사병 위험
F02,오토캠핑장B,보통,강풍|야간|우천|폭염|한파,5,0.2056,위험,🔴,0.1058,0.0656,0.0093,0.9251,대응팀장 1명 + 응급처치 요원 2명 이상,"AED, 들것, 응급의약품, 무전기, 안전펜스","응급 대응팀 즉시 현장 파견 | 응급 장비 준비 (AED, 들것, 응급의약품 키트) | 방문객 안전구역 유도 및 해당 시설 일시 폐쇄 검토 | 119 사전 연락 및 대기 지시 | 관리자·시설장 즉시 보고 | [폭염] 그늘·음용수 추가 배치, 열사병 집중 모니터링, 피크타임 야외 자제 권고 | [우천] 미끄러짐 주의 안내, 낙뢰 위험 시설 대피, 우천 장비 점검 | [한파] 저체온증 위험 모니터링, 실내 대피 공간 운영, 동상 응급처치 키트 배치 | [강풍] 낙하물 위험 구역 통제, 야외 구조물·천막 긴급 점검 | [야간] 조명 확보 및 시야 불량 구역 안전선 설치, 야간 순찰 강화",P(중증) > 0.30 → 119 즉시 출동 요청 / 의식 불명 → 헬기 이송 검토,야영장 — 장기 체류자 탈수·열사병 위험
F02,오토캠핑장B,보통,강풍|우천|폭염|피크타임|한파,5,0.2103,위험,🔴,0.1058,0.0075,0.0136,0.9789,대응팀장 1명 + 응급처치 요원 2명 이상,"AED, 들것, 응급의약품, 무전기, 안전펜스","응급 대응팀 즉시 현장 파견 | 응급 장비 준비 (AED, 들것, 응급의약품 키트) | 방문객 안전구역 유도 및 해당 시설 일시 폐쇄 검토 | 119 사전 연락 및 대기 지시 | 관리자·시설장 즉시 보고 | [폭염] 그늘·음용수 추가 배치, 열사병 집중 모니터링, 피크타임 야외 자제 권고 | [우천] 미끄러짐 주의 안내, 낙뢰 위험 시설 대피, 우천 장비 점검 | [한파] 저체온증 위험 모니터링, 실내 대피 공간 운영, 동상 응급처치 키트 배치 | [강풍] 낙하물 위험 구역 통제, 야외 구조물·천막 긴급 점검",P(중증) > 0.30 → 119 즉시 출동 요청 / 의식 불명 → 헬기 이송 검토,야영장 — 장기 체류자 탈수·열사병 위험
F02,오토캠핑장B,보통,야간|우천|폭염|피크타임|한파,5,0.2056,위험,🔴,0.1058,0.0656,0.0093,0.9251,대응팀장 1명 + 응급처치 요원 2명 이상,"AED, 들것, 응급의약품, 무전기, 안전펜스","응급 대응팀 즉시 현장 파견 | 응급 장비 준비 (AED, 들것, 응급의약품 키트) | 방문객 안전구역 유도 및 해당 시설 일시 폐쇄 검토 | 119 사전 연락 및 대기 지시 | 관리자·시설장 즉시 보고 | [폭염] 그늘·음용수 추가 배치, 열사병 집중 모니터링, 피크타임 야외 자제 권고 | [우천] 미끄러짐 주의 안내, 낙뢰 위험 시설 대피, 우천 장비 점검 | [한파] 저체온증 위험 모니터링, 실내 대피 공간 운영, 동상 응급처치 키트 배치 | [야간] 조명 확보 및 시야 불량 구역 안전선 설치, 야간 순찰 강화",P(중증) > 0.30 → 119 즉시 출동 요청 / 의식 불명 → 헬기 이송 검토,야영장 — 장기 체류자 탈수·열사병 위험
F02,오토캠핑장B,보통,강풍|야간|우천|폭염|피크타임,5,0.2056,위험,🔴,0.1058,0.0656,0.0093,0.9251,대응팀장 1명 + 응급처치 요원 2명 이상,"AED, 들것, 응급의약품, 무전기, 안전펜스","응급 대응팀 즉시 현장 파견 | 응급 장비 준비 (AED, 들것, 응급의약품 키트) | 방문객 안전구역 유도 및 해당 시설 일시 폐쇄 검토 | 119 사전 연락 및 대기 지시 | 관리자·시설장 즉시 보고 | [폭염] 그늘·음용수 추가 배치, 열사병 집중 모니터링, 피크타임 야외 자제 권고 | [우천] 미끄러짐 주의 안내, 낙뢰 위험 시설 대피, 우천 장비 점검 | [강풍] 낙하물 위험 구역 통제, 야외 구조물·천막 긴급 점검 | [야간] 조명 확보 및 시야 불량 구역 안전선 설치, 야간 순찰 강화",P(중증) > 0.30 → 119 즉시 출동 요청 / 의식 불명 → 헬기 이송 검토,야영장 — 장기 체류자 탈수·열사병 위험
F02,오토캠핑장B,보통,강풍|야간|폭염|피크타임|한파,5,0.16,위험,🔴,0.1058,0.5392,0.1131,0.3477,대응팀장 1명 + 응급처치 요원 2명 이상,"AED, 들것, 응급의약품, 무전기, 안전펜스","응급 대응팀 즉시 현장 파견 | 응급 장비 준비 (AED, 들것, 응급의약품 키트) | 방문객 안전구역 유도 및 해당 시설 일시 폐쇄 검토 | 119 사전 연락 및 대기 지시 | 관리자·시설장 즉시 보고 | [폭염] 그늘·음용수 추가 배치, 열사병 집중 모니터링, 피크타임 야외 자제 권고 | [한파] 저체온증 위험 모니터링, 실내 대피 공간 운영, 동상 응급처치 키트 배치 | [강풍] 낙하물 위험 구역 통제, 야외 구조물·천막 긴급 점검 | [야간] 조명 확보 및 시야 불량 구역 안전선 설치, 야간 순찰 강화",P(중증) > 0.30 → 119 즉시 출동 요청 / 의식 불명 → 헬기 이송 검토,야영장 — 장기 체류자 탈수·열사병 위험
F02,오토캠핑장B,보통,강풍|야간|우천|피크타임|한파,5,0.1098,주의,🟡,0.0606,0.1331,0.1652,0.7017,예방 모니터 1명 + 대기 요원 1명,"구급함, 무전기, 음용수, 그늘막","예방 순찰 30분 간격 강화 | 응급 대응 장비 위치·작동 상태 점검 | 고위험 방문객 (노약자·어린이·임산부) 적극 모니터링 | 기상 변화·밀도 실시간 확인 | 대기 인력 현장 근접 배치 | [우천] 미끄러짐 주의 안내, 낙뢰 위험 시설 대피, 우천 장비 점검 | [한파] 저체온증 위험 모니터링, 실내 대피 공간 운영, 동상 응급처치 키트 배치 | [강풍] 낙하물 위험 구역 통제, 야외 구조물·천막 긴급 점검 | [야간] 조명 확보 및 시야 불량 구역 안전선 설치, 야간 순찰 강화",이상 징후(쓰러짐·발열·외상) 발견 즉시 위험 단계 상향,야영장 — 장기 체류자 탈수·열사병 위험
F02,오토캠핑장B,보통,강풍|야간|우천|폭염|피크타임|한파,6,0.2056,위험,🔴,0.1058,0.0656,0.0093,0.9251,대응팀장 1명 + 응급처치 요원 2명 이상,"AED, 들것, 응급의약품, 무전기, 안전펜스","응급 대응팀 즉시 현장 파견 | 응급 장비 준비 (AED, 들것, 응급의약품 키트) | 방문객 안전구역 유도 및 해당 시설 일시 폐쇄 검토 | 119 사전 연락 및 대기 지시 | 관리자·시설장 즉시 보고 | [폭염] 그늘·음용수 추가 배치, 열사병 집중 모니터링, 피크타임 야외 자제 권고 | [우천] 미끄러짐 주의 안내, 낙뢰 위험 시설 대피, 우천 장비 점검 | [한파] 저체온증 위험 모니터링, 실내 대피 공간 운영, 동상 응급처치 키트 배치 | [강풍] 낙하물 위험 구역 통제, 야외 구조물·천막 긴급 점검 | [야간] 조명 확보 및 시야 불량 구역 안전선 설치, 야간 순찰 강화",P(중증) > 0.30 → 119 즉시 출동 요청 / 의식 불명 → 헬기 이송 검토,야영장 — 장기 체류자 탈수·열사병 위험
